Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.2,1635.8,1457.8,1255.4,1427.3,1788.2,1298.7,1450.8,1561.4,1934.7,1969.1,1777.4,1876.5,1852.7,1886.9,1989.8,2387.3,2280.6,1842.7,2260.3,1858.9,2241,2444,2391.7,2650.8,2967.1,2615.6,2713.2,2904.8,2705.4,3428.8,3166.6,
Rwanda,,854,1359.1,1437.5,1361.9,1454.2,1070,1067.1,958.6,995.1,1122.1,1074.4,1066.9,1049.1,936,1074.8,1097.4,1110.1,1114.5,1086.3,1211.9,1105.3,1199.1,1157.7,1065.5,1226.3,1243.8,1282.9,1216.2,1154.6,1042.6,1237.2,951.1,1446.1,1028.7,1139.5,1263,1129.1,972.6,824.8,848.3,913,1028.4,941.9,959.3,1183.6,1137.9,1015,1266.5,1734.1,1965.8,2089.4,2113.5,2129,1408,1428.8,1446.7,1387.1,1441.4,1443.2,1473.6,1519,1510.7,1605.1,
South Asia,,1028.274339,999.3463364,1053.787035,1075.164281,949.4180537,946.9072793,1075.709468,1117.132958,1134.974722,1200.853793,1190.040937,1162.485005,1223.130813,1150.631988,1326.245589,1262.884024,1393.342961,1430.121893,1293.042264,1425.008215,1463.236089,1419.980461,1633.741744,1626.201778,1656.502476,1647.586994,1655.10078,1826.141593,1975.566039,1956.132226,1990.537659,2084.858992,2133.611096,2148.947283,2158.323493,2227.418845,2269.574401,2306.62555,2393.570514,2404.834802,2509.484866,2322.552723,2511.592222,2461.997793,2539.794277,2576.479164,2721.363833,2789.215786,2749.491991,2847.913058,3013.701602,3108.870868,3137.186881,3130.251432,3037.659138,3160.65646,3287.576376,3437.486187,3571.997218,3548.863951,3646.05599,3704.947718,,
Saudi Arabia,,1319.2,1317,1370.6,1350,1373.4,1362.6,1361.2,1139.5,1327.5,1277.3,734.7,714.2,563.5,730.2,837.8,659.1,751.8,744.6,799,587.6,1071.8,1864.9,2764,3235.1,3471.1,3840.3,4106,4127.2,4086.7,4244.8,4200.7,4191.6,4462.4,4546.5,3784.4,3429.5,3562.8,3540.5,3575.5,3516.4,3932,4047.6,4228.9,4675.2,4753.2,5047.1,5121.8,5221.3,4874.4,5507.8,5483.3,5164.2,5359.8,5192.8,5582.8,5440.9,5630.9,5605.5,5295.4,4819.4,4727.5,5002.1,5121.7,
Sudan,,913.1,811.2,877.6,783.6,698.8,605.3,908,668.5,802.6,721.2,756.6,604.7,604.2,672.1,692.6,776.8,648.9,722.4,544,629.5,760.1,480.3,494.1,290.4,559.8,565.4,364.8,628.3,369.4,463,681.2,651.6,503.2,508.3,424.9,607,430.5,594,429.5,505.2,626.2,487.2,643.7,657.2,505.8,644.8,729.5,567.1,587.3,451.7,563.8,539.4,594.1,683.4,572.1,686,600.9,731.8,554.4,595.2,508.1,678.1,449.1,
Senegal,,549.4,544.3,573.3,588.3,588.7,530.8,636.3,461.2,699,475.6,655.7,370.9,508,740.5,708.2,706.8,508.1,833.2,616.8,547.4,904.7,684.3,573.3,612.1,819.9,761.7,841.4,712.1,847.3,795,822.6,798.6,836.5,757.7,872,758.5,716.7,667.8,870.4,879.4,887.1,651.6,1090.7,974.5,1201.1,879,722.5,1174.2,1134.6,1196.5,966.9,1221.3,1124.1,1111.5,1376.1,1350.6,1476.2,1644.3,1601.3,1821.6,1854.7,1931.9,2192.1,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,,1739.1,1833.3,1920,2000,2074.1,2210.1,1085.7,2341,1388.7,2726,2626.6,3344.3,3093.9,3096.4,2065.1,2952.2,3231.4,2875.7,3411.4,3684.7,3441.5,3302.4,3693.4,2917.8,2743.8,2760.1,,,,4918.9,4823.7,4728.4,4633.1,4537.9,4442.6,4533.7,3854.4,3939.4,4500,4649.5,4649.6,4598.4,3207.6,3125,3000,3350.5,3001.1,2545.5,2272.7,2091.5,2248.5,2151.7,2039,1914,1879.7,1936.2,1873.3,1905,1912.3,1897.6,1896.1,1899.1,1900.5,
Sierra Leone,,940.6,1211.3,1220.9,1360.2,1304,1319.9,1327.8,1318.8,1600.4,1357.5,1288.7,1356.7,1346.5,1381.1,1476.2,1427.1,1441.6,1438.1,1238.4,1251.1,1256.3,1309.5,1243.9,1536,1253.7,1477.5,1283.8,1222.9,1238.1,1201.7,1233.7,1234,1187.8,1161.1,1195,1253.3,1205.6,1111.6,1118.9,1078.2,998.2,995.9,1011.8,1000.3,1117.8,1347.6,1290.4,1350.9,1645.9,1747.2,1751.1,1539,1777.5,1519.7,1339.7,1092.3,1141.7,813,1523,1636,1967.5,1963.1,1469.7,
El Salvador,,937.8,1083.9,1148,1167.2,1082.2,1286.8,1219.4,1353.8,1389.5,1621.2,1677.2,1207.3,1817.8,1474.1,1706.1,1433.4,1447.2,1733.9,1708.7,1706,1691.3,1555,1671.3,1949.9,1809.4,1620.1,1555.1,1931,1948.7,1939.3,1633.5,2039.3,1986.9,1609.6,2051.3,2119.3,1736.3,1886.7,2250,2155.3,1909.7,2476.9,2472.5,2486.1,2632.7,2802.9,2615.2,2905.3,2726.9,2726,2492,2782.2,2713,2485.7,2288.1,2745.5,2909.7,2379.7,2777,2732,2950.3,2757.1,2762.1,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",,489.4,485.4,467.3,463.8,463.5,468.1,467.3,471.8,475.9,491,498.8,494.2,478.7,468.5,473.1,408.8,428.7,447,422.6,462.6,530.6,532.6,643.6,643.8,746.9,920.2,693.7,699.1,792.1,627.6,560.9,504.7,452.5,410.4,494.6,504.5,481.1,419.6,581.7,733,812.7,769.8,688,581.1,650.9,493.7,605.8,557.5,416.4,575.2,457.2,1190,964,582.9,593.8,507.3,506.6,710.2,523.3,503.5,314,396,503.5,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.2,3232.6,4570.6,4601.1,4958.8,4751.4,3701.7,5157.8,5960.6,4787.3,6165.9,3967.9,6132.1,6128.1,6569.7,5770,4637.8,6105.8,
Sub-Saharan Africa (excluding high income),,818.7849607,839.2117507,838.3141565,798.9578986,772.2721119,776.5055014,943.137128,803.9146496,807.8447178,837.2630514,916.6043867,933.1176702,796.75243,1045.188275,1022.42835,943.5843215,1014.807656,1044.18295,995.7172793,1043.594585,1244.736687,1067.045196,920.6482633,900.447678,1070.789318,1057.076433,1025.211574,1089.270781,1127.453035,1037.622971,1044.335656,890.1747925,1068.201284,1032.764369,988.5517767,1119.450758,1027.379635,1063.645289,1107.936398,1126.452331,1121.978261,1112.786294,1112.196766,1194.549873,1137.011865,1204.313968,1186.400998,1273.09008,1271.445107,1316.015098,1212.308416,1344.471233,1239.529481,1356.371511,1340.205053,1304.382683,1407.13567,1414.644548,1402.715672,1483.114088,1488.237649,1481.727149,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.2,765.6,1253.7,907.3,879.1,885.2,843.7,880.5,885.5,844.6,1055.7,983.6,
Sub-Saharan Africa,,805.8388463,821.9907622,821.698496,789.5807689,767.4113576,771.9936136,919.2741767,794.0324876,802.2672908,829.323509,900.7656921,917.2657863,799.7136558,1022.466991,1008.000817,953.14285,1016.452282,1031.641667,1007.48754,1064.498378,1239.794336,1075.86284,960.0978695,923.4463385,1055.723056,1050.078741,1035.156128,1098.345801,1130.630366,1052.494759,1060.731871,905.9707602,1081.732701,1028.871224,992.3176549,1128.611499,1049.26835,1069.732557,1109.533923,1125.505907,1129.703257,1132.72758,1113.275863,1191.152518,1159.326121,1236.444469,1212.052597,1288.041333,1312.836166,1363.314037,1281.017582,1410.563095,1327.563359,1444.726373,1448.934809,1410.506864,1522.660609,1535.111148,1540.785195,1612.337482,1619.332107,1612.88342,,
Small states,,1187.634243,1364.213286,1321.565706,1328.582125,1489.362021,1264.139952,1406.7833,1223.962643,1399.526297,1328.566037,1659.447218,1607.478404,1283.099722,1798.762627,1864.029651,1746.241761,2010.890637,2117.544403,1906.079684,2055.184398,2178.373706,2097.352629,1981.179492,2173.915285,2223.536219,2039.015957,1969.141886,1983.530016,1950.451605,1851.017111,1916.562998,1854.092457,2206.277981,2003.76001,2191.972134,2383.662001,2246.324452,2056.777791,2006.842633,2217.231029,2247.436626,2205.607427,2252.227595,2465.513085,2460.033976,2339.44319,2558.76517,2487.665507,2741.567165,2666.944214,2838.098897,3126.496344,3197.690261,3478.825889,3877.209088,3141.890881,3747.624298,3143.583902,3988.399228,3996.043409,3369.990171,3905.763193,,
Sao Tome and Principe,,1481.5,1481.5,1481.5,1481.5,1481.5,1448.3,1433.3,1466.7,1508.2,1516.1,1548.4,1538.5,1529.4,1514.3,1527.8,1515.2,1515.2,1515.2,1500,1500,1515.2,1515.2,1500,1555.6,1516.7,1500,1600,1764.7,2000,1928.6,2117.6,2222.2,2193.5,2263.2,2222.2,2250,2222.2,1931.4,2100,2230,2173.9,2107.4,2131.1,2145.7,2223.9,2454.5,2307.7,2153.8,1538.5,1615.2,2099.5,2099,2096,2065,2033.2,2012.5,2002.3,2002.4,2005.7,2003.5,2003.8,2004.3,2003.9,
Suriname,,2763.4,2897,2705.3,2890.2,2994.4,3330.9,3527.9,3267.7,3479.6,3708.3,3391.6,3284.2,3640.6,3656.4,3675.3,3559.9,4077.4,4051.7,3999.7,3959.5,3958.1,4144.6,3649.7,4031.7,3990.2,3985.5,3812.7,3811.1,3731.5,3765.1,3813.4,3795.1,3694,3626.9,3515.7,3700.7,3980.8,3756.5,3718.6,3896,3765.8,3921.2,3693.8,3559.2,3597.7,4128.7,4252.7,4188.7,4208.9,4232.4,4132.7,4361.9,4495.8,4433,4529.6,4433,4879,4868.4,4555.3,4319.1,4638.3,3763.2,4078.9,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.8,4304.7,4116.4,4014.1,4388.2,4054.9,3857.4,2709.9,3889.7,3899.7,3136,4641.8,4511.8,3996.3,3561.2,5175.3,4331.5,3737.3,5009,3829.1,4490.4,6038.7,5079.6,6430.4,4856,5409.7,5336,6129.8,5976.8,4754.5,6201.1,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.1,3765.1,5024,4998.3,4857.9,5632.3,5793.1,5186.4,4803.1,4734.5,6117.9,4011.5,5826.2,6006.9,5116,5341.3,5474.7,5268.3,5981,6373.8,5761.9,4615.5,6472.5,6283.9,6464.6,5540,6071.9,6503.1,7385.5,6864.8,5564.5,6287.3,
Sweden,,2812.7,2644.7,2550,3237.6,3156.2,2543.8,3258.5,3394.9,2678.2,3240.7,3535.8,3368,3084,4191.4,3378.1,3427.3,3375.7,3699.6,3436.1,3520.8,3827,3923.9,3653.5,4492.1,3779.1,3907.7,3820.8,3681.5,4325.1,4963.7,4492.6,3359.4,4758.9,3891.4,4358.6,4893.6,4718.3,4379.7,4276.3,4560.3,4583.3,4780.4,4584.5,4892.9,4932.3,4292.2,5150.8,4820.5,5078.9,4510.4,4712.9,5101.8,5123.5,5646.9,6053.6,5438.2,5992.3,3535.5,6292.1,5994.4,5064.7,6107.4,4456.5,
Eswatini,,469.3,486.1,541.1,477.8,482.9,453.4,685.1,552.1,619.5,648.2,1619,1753.5,1160.6,1554.3,1418.7,1469.2,1322.5,1803.3,967.1,1381.4,1685.4,901.5,720.2,1802.8,2045.5,1487,1288.9,1313.9,1053.2,1284,1050.4,1554.3,1381.2,1271.9,2169.6,1756.6,1906,1897.7,1633.7,1632.7,1417.6,996.5,1023.9,1246.5,1317.1,1423.1,567.6,1001.4,1289.5,1205.3,1343.6,1337.2,1367.3,1362.3,1259.7,1224.9,1240.4,1271.9,1280.2,1287,1438.5,1597.3,1227.8,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,,528.6,987.1,820.3,762.4,893.9,618.4,869.9,718.2,861.9,346.5,588.7,1256.6,293.8,1001.9,788.2,1027.7,622.7,921.5,673.2,1420.4,1330,792,936,584.5,935.1,1167,814.7,1660.6,334.7,750,922.4,1174.8,1489.3,1536.5,1661.1,1853.2,1273.2,1585,1072.4,1148.6,1692.6,1993.5,1999,1657.5,1711.4,2002.3,1622.4,896.7,1707.7,1231.9,1679,1643.5,1576,1063.1,1905.8,1108.9,1233.4,750,2203.9,1832.3,820.4,949.9,1814.6,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,592.2,544.1,758.6,635.4,546.6,658.7,668.8,669.3,727.3,705.7,634.9,482.6,512.7,645.6,578.8,510.8,523.3,515.4,491.7,546.6,721.9,675.8,522.6,503.8,624.2,584,554.3,734.4,549.2,559.2,618.6,729.9,501,746.5,581.8,601.3,582,685.2,672.8,531.3,634.7,670.9,827.3,671.2,749.9,766.8,799.3,775.2,598.3,762.8,632,934.8,822.8,855.7,801.9,844.7,825.2,893,886.3,867.1,814.3,845.5,819.3,
East Asia & Pacific (IDA & IBRD countries),,1274.170747,1380.175784,1510.86328,1598.04202,1683.296441,1765.812144,1820.282158,1842.753458,1847.12834,2042.201001,2078.461322,2016.915423,2152.406949,2239.122404,2303.197923,2355.272284,2296.374402,2537.308694,2728.057722,2695.304125,2822.679985,3127.181732,3304.181307,3489.627448,3394.675097,3451.912296,3513.045397,3479.604366,3570.981785,3784.82906,3757.367693,3850.240792,3984.261873,3975.250004,4083.239212,4264.996311,4216.061409,4305.015729,4301.379703,4214.752135,4260.95585,4341.306158,4341.826635,4563.965378,4619.748642,4699.266831,4734.234774,4911.622627,4866.157493,4930.039651,5071.012794,5185.911831,5238.192959,5270.238651,5375.151813,5366.53435,5425.361777,5455.107445,5544.651175,5554.557664,5594.32981,5623.300806,,
Europe & Central Asia (IDA & IBRD countries),,1388.350257,1386.026137,1531.007964,1450.755174,1592.760684,1734.020389,1758.380805,1707.057094,1779.586664,1678.86595,2067.24298,2137.683186,2034.393827,2056.550262,2159.727928,2458.623228,2323.371441,2419.596132,2330.205576,2361.676542,2348.711253,2617.848125,2444.692987,2684.434118,2503.743681,2730.821508,2650.450395,2734.961807,2611.215756,2790.367871,2816.895279,1947.800613,1942.425008,1756.152112,1728.535219,1706.946226,2057.92198,1834.290383,1929.214969,1821.636977,2205.807674,2228.287736,2040.08715,2350.788621,2269.162384,2243.737403,2165.404711,2614.368282,2548.298585,2342.851335,2781.678422,2360.994247,2820.821313,2975.375994,2894.694148,3104.544677,3238.462113,3188.350137,3242.752715,3196.155403,3311.8529,3414.162947,,
Togo,,465,477.4,513.3,502.1,452.5,467.7,463.2,571.7,726.7,812.5,902.7,974.3,859,919.6,970.5,830.9,844,757.2,822.6,635.7,728,868.6,748.5,892.4,840.4,787.9,721.3,843.8,917.9,746.8,762.7,863.3,877.6,721.7,849.3,811.4,981.1,835.4,1060.8,1058.3,1150.3,1131.1,1154.7,1094.8,1132.6,1130.7,1121.6,1144.4,1242.9,1187.4,1226.3,1112.4,1012.6,1153.1,1236.2,1130.8,1137.2,1145.2,1143,1150.3,1149.5,1167.8,1173.1,
Thailand,,1675.5,1737.2,1891.8,1830.1,1786.3,1842.8,1775.8,1821.9,1905.2,2075.8,1993.2,1781.4,1957.8,1878.8,1889.4,1899.5,1592,1968.7,1837.9,1911.1,1983.4,1918.9,2050.5,2102.6,2125.4,2089,2006.3,2203.5,2143.1,2009.2,2295.4,2254.1,2119.9,2409.4,2507.4,2525.7,2456.4,2522.6,2537.4,2719,2952.6,2998.3,2998.8,2961,3046.8,3009.5,3089.4,3063.5,2995.9,3071.3,3257.2,3256.6,3214,3141.1,2958.7,3064.5,3172.3,3151.7,3021.6,3014.1,3062,3105.6,3071.7,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.7,963.8,880.8,915.9,1038.8,1314.2,1235.3,1235.5,1310.7,1397.9,1889.3,2100.6,2150.4,2164.4,2158.7,2440,2141,3119.4,3117.2,2519.3,2891.1,3159.4,3189.4,3261,3348.7,3459.5,3404.4,3636.7,3482.2,3821.5,3561.5,3628.8,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.6,2333.6,2610.7,1700.7,824.2,1186.4,2148.6,2270.7,2122.4,2319,2921.1,2769.5,2931.6,2926.7,3288.4,1300,1100,1600,1700,1366,1490.8,1643.1,1738.3,1909.5,1880.2,1843.8,1496.8,2214.1,2191.4,2121.4,1892.4,1834.2,
Latin America & the Caribbean (IDA & IBRD countries),,1272.490649,1335.210327,1308.24941,1388.31827,1362.906667,1366.607667,1429.979936,1347.638252,1412.77262,1533.128841,1494.021507,1445.684976,1613.686996,1661.095877,1624.817473,1629.092355,1691.786454,1710.222235,1726.207649,1796.701402,1994.907229,1985.681301,1981.494855,2094.138398,2138.561093,2033.798285,2097.177543,2092.043243,2109.248646,2090.193856,2143.324767,2423.571551,2530.14426,2435.068169,2569.586533,2517.748294,2663.449394,2853.952194,2810.391109,2851.829348,3043.501811,2938.815162,3189.73921,3190.028907,3210.028118,3268.199576,3544.08912,3662.108512,3344.903785,3869.320152,3817.748743,3971.24566,4168.642462,4178.509811,4360.496891,4191.400628,4689.554782,4346.473275,4860.598866,4721.753569,4439.829711,4591.7319,,
Timor-Leste,,1404,1217.2,1194.5,1154.7,1197.1,1240.7,1280.1,1477.5,1355.9,1276.8,1233.3,1421.4,1476,1583.3,1500,1400,1414.6,1320,1280.7,1269.8,1305.1,1296,1292.3,1374.6,1334.8,1335,1420.4,1523.7,1601.4,1608.1,1737.5,1735.4,2031.7,2025.2,2017.4,2046.6,1779.4,2094.9,1555.8,1936.8,1338.7,1667.2,1443.4,1562.7,1541.9,1503.4,1276.1,1442.7,2315.5,2451.4,2586.1,2089.9,2656.4,2923.1,2595.7,2567.9,2383.3,2503.6,2354.2,2658.5,1201.9,1943.8,2129.4,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",,849.2935108,1039.597202,989.7707697,966.2199844,994.5620881,905.5150887,994.2355744,1163.725367,1124.551197,1078.06811,1116.689637,1215.560497,1098.416744,1177.914864,1221.458018,1309.69127,1175.538523,1264.866059,1272.307947,1353.005119,1298.314823,1376.546008,1297.597197,1295.446488,1380.252212,1540.646796,1397.187577,1580.373027,1426.782881,1536.801305,1678.394313,1617.552889,1670.01271,1812.792126,1821.849386,1954.763934,1879.973073,1977.124668,1953.592417,1916.191152,2000.190273,2236.592995,2273.281299,2272.596596,2246.063474,2407.530534,2331.419049,2249.952217,2524.307865,2333.964551,2434.747226,2405.984565,2566.746791,2522.157447,2706.545133,2657.824709,2607.340135,2638.10803,2640.671003,2553.012712,2756.497245,2715.145844,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1028.274339,999.3463364,1053.787035,1075.164281,949.4180537,946.9072793,1075.709468,1117.132958,1134.974722,1200.853793,1190.040937,1162.485005,1223.130813,1150.631988,1326.245589,1262.884024,1393.342961,1430.121893,1293.042264,1425.008215,1463.236089,1419.980461,1633.741744,1626.201778,1656.502476,1647.586994,1655.10078,1826.141593,1975.566039,1956.132226,1990.537659,2084.858992,2133.611096,2148.947283,2158.323493,2227.418845,2269.574401,2306.62555,2393.570514,2404.834802,2509.484866,2322.552723,2511.592222,2461.997793,2539.794277,2576.479164,2721.363833,2789.215786,2749.491991,2847.913058,3013.701602,3108.870868,3137.186881,3130.251432,3037.659138,3160.65646,3287.576376,3437.486187,3571.997218,3548.863951,3646.05599,3704.947718,,
Sub-Saharan Africa (IDA & IBRD countries),,805.8388463,821.9907622,821.698496,789.5807689,767.4113576,771.9936136,919.2741767,794.0324876,802.2672908,829.323509,900.7656921,917.2657863,799.7136558,1022.466991,1008.000817,953.14285,1016.452282,1031.641667,1007.48754,1064.498378,1239.794336,1075.86284,960.0978695,923.4463385,1055.723056,1050.078741,1035.156128,1098.345801,1130.630366,1052.494759,1060.731871,905.9707602,1081.732701,1028.871224,992.3176549,1128.611499,1049.26835,1069.732557,1109.533923,1125.505907,1129.703257,1132.72758,1113.275863,1191.152518,1159.326121,1236.444469,1212.052597,1288.041333,1312.836166,1363.314037,1281.017582,1410.563095,1327.563359,1444.726373,1448.934809,1410.506864,1522.660609,1535.111148,1540.785195,1612.337482,1619.332107,1612.88342,,
Trinidad and Tobago,,2352.1,2381.4,2411,2439.5,2411.1,2424.2,2642.7,2659.2,2707.4,2901.6,3022.4,3002.1,2981,2960,2686.3,2957.9,2948.7,2986.2,3259.6,3201.6,3038.6,3073.9,3075.7,2470.1,2358.5,2408.6,2562.4,2721.8,2565.5,3326.1,3094.4,3594.6,3262.2,3582.1,3604,3424.4,2468,2463.2,1712.4,2277.3,1449.4,1669.3,1532.7,1573.3,1555.2,1478.4,1673.8,1724.5,1657.5,1667.4,1639.5,1471.7,1610.5,1329.4,1110.4,1444.3,1627.5,1688.1,1554,1515.4,1594.1,1639.3,1600.3,
Tunisia,,499.2,729.5,749.6,641.6,738.8,693.1,618.8,701.1,662.6,553.5,713.9,905.4,825.3,813.8,931.6,734,712.7,667.5,597,915.5,971.7,1086.1,582.9,716.9,1084.8,758.5,1154.9,935.7,642.8,1144.6,1546.3,1516.8,1210.3,893.9,1109.8,1447.1,1061.2,1296,1229,984.5,1715.3,1233.7,1515.5,1309.6,1442.8,1256.1,1622.5,1467.3,1877.6,1694.1,1710.8,1674.3,1136.2,1805.8,1102.7,1541.2,1304,1223.4,1946.8,1324.6,1452,1640.7,1152.4,
Turkiye,,989.4,1136,1343.4,1117.9,1138.6,1272.7,1303.4,1215.7,1291.7,1215,1573.5,1435.1,1238.1,1294.2,1632.4,1805.5,1791.7,1824.6,1880.1,1855.1,1871.7,1978.7,1838.4,1971.1,1931,2135.5,2137.4,2250.2,1742.1,2214.2,2240.5,2124.4,2255.9,1922.3,2057.3,2112.3,2151.3,2387.5,2099.8,2370.6,2178.3,2242,2308.6,2477.9,2634.5,2661.9,2410.2,2601.3,2807.8,2725.6,2970,2958.4,3256.9,2832.1,3307.8,3105.4,3257.4,3163.9,3200.8,3341.5,2918.5,3464.7,3659.1,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,805.7,831.3,958.6,804.4,801.4,760.2,702.5,581.1,638.5,573.8,708.1,668,903,764.6,1052.2,1007.6,1005.9,999.6,1166.3,1020.2,1003.1,1429.5,1300.9,1270.7,1366.8,1126.6,1274.3,1220.1,1489.2,1506.5,1234.1,1087.6,1227.4,1151.7,1702.8,1588.1,1101.2,1198.8,1766.4,1440.7,2043.5,1899.5,858.1,1370.6,1101.6,1326.7,1427.3,1333.9,1110.4,1647.9,1390.4,1314.8,1418,1669.1,1617.2,1711.1,1692,1938.5,1883.5,1869.5,1782.3,1815.4,1961.1,
Uganda,,902.3,903.7,926.6,884.4,910.5,908.9,913.1,1074.5,1185.5,1362.6,1087.9,1227.6,1173.5,1079.8,1350.8,1217.2,1205.4,1210.1,1613.7,1491,1561.7,1309,1617.3,1041.9,1469.5,1181.3,1427.5,1438.3,1515.8,1497.6,1434.1,1530.1,1541,1495,1571.2,1204.9,1218.1,1526.4,1633.9,1539.4,1641.1,1638.8,1677.6,1468,1573.8,1522.9,1526,1827.7,2038.6,1978.5,2056.9,2029.1,1997.5,2080.6,2086.8,1880.5,1704,1338,1401.1,1618.4,1907.7,1963.9,2086.4,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.1,3289.3,2724.6,2512.3,2010.2,2490.3,2109.4,2002.9,1950.8,2729.5,2752.2,2278.4,2845.2,2623,2427.7,2206.7,3486.9,3003.8,2726.6,3753.7,3156.8,4030.8,4400.2,4140.9,4651.6,4314.6,4850.3,4978.3,4295.5,5454.6,4614.1,5577.1,
Upper middle income,,1200.312621,1309.85408,1407.516922,1460.463128,1516.520347,1598.258803,1664.563049,1625.977741,1645.561037,1796.470728,1854.863089,1799.185488,1900.543192,1999.885547,2053.583816,2087.550311,2085.260058,2268.230322,2382.834139,2364.623593,2499.267678,2658.504474,2763.97369,2932.713553,2865.415076,2895.908094,2948.950375,2948.336655,2996.480528,3183.173737,3178.874824,3041.072139,3161.21565,3090.280647,3178.803669,3303.69147,3362.595248,3458.759731,3498.300637,3389.483279,3461.804818,3494.414166,3498.181196,3657.835707,3700.46209,3799.017645,3824.852899,4082.087438,3958.410575,4069.589958,4263.533713,4282.175904,4450.551722,4502.224168,4646.301056,4640.615986,4759.034456,4738.427087,4835.773084,4792.418274,4810.074482,4863.944478,,
Uruguay,,859.7,936.9,794.6,1084.2,951.4,872.5,753.1,890.5,1038.8,1157,1035,1117.8,1265.2,1385.2,1157.8,1296.2,1079.5,1343.9,1509.2,1618.3,1804.1,2056,1876.3,1955.2,1840.9,1870.6,2100.1,2539,2633.7,2182.3,2419.4,2733.4,2478.6,2969.4,3187.8,3290.1,3078,3434.9,3896.2,3892,3338.6,3467.4,3504,4409.7,4339.9,4493.5,4347.2,4324.6,3884.9,4176.4,4410.9,4070.5,3766.2,4351.8,4142.9,4766.7,5056.6,3941.1,5329.4,4964,5497.7,5299,4593.8,
United States,,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.8,4298.8,5560,4644.8,5175.3,5275.3,5676.5,5736.5,5854.3,5891.1,5546.8,6023.7,6851.1,6450.7,6400.4,6704.4,6598.3,7226.2,6978.1,6803.5,5911.9,7300.9,7638.1,7430.1,8614.2,8281.3,8196,8005.5,8144.7,8246.2,8065.5,8329.7,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.8,1785.3,1720.5,2052.5,2009.1,2167.1,2587.8,2630.8,2684.3,3042.9,3765.9,3522.4,3596.1,4042.1,4103.2,4396.9,4285.3,4553.1,4434.2,4414.5,4597.9,4746.4,4806.6,4835.2,4827,4298.2,4103.9,4554,4510.8,4774.4,5007.8,5343.6,
St. Vincent and the Grenadines,,4000,4000,4000,4000,4000,3500,3360,3440,3185.2,3185.2,3259.3,3169,3142.9,3142.9,3214.3,3214.3,3214.3,3357.1,3333.3,3312.5,3235.3,3333.3,3351.4,3315.8,3300,3000,3333.3,2998,3325.6,3566.8,3333.3,3374.3,3465.7,3580.8,3758.1,3333.3,4292.2,3333.3,3000,15000,14285.7,14857.1,14825,14444.4,14418.6,13571.4,12181.8,12727.3,16750,18774.2,27640,25878.8,23958.3,24485.7,24218.8,24742.9,28225,27837.8,28125,29241.4,14472.7,14222.2,14066.7,
